item,itemLabel,startDate,endDate
"",Petar Đokić,1999-09-02,2000-01-26
Q2444338,Mirko Šarović,2000-01-26,2002-11-28
Q955513,Dragan Čavić,2002-11-28,2006-11-09
Q350384,Milan Jelić,2006-11-09,2007-09-30
Q609400,Igor Radojičić,2007-09-30,2007-12-09
Q45297,Rajko Kuzmanović,2007-12-09,2010-11-15
Q335688,Milorad Dodik,2010-11-15,2018-11-19
Q5528031,Željka Cvijanović,2018-11-19,
