item,itemLabel,startDate,endDate,sourceDate,psid
Q3608404,Petar Djokić,1999-09-02,2000-01-26,,Q3608404-57D0D7D2-5BE2-4286-A93C-B51ECBDD1864
Q2444338,Mirko Šarović,2000-01-26,2002-11-26,,Q2444338-e814760c-46c7-202f-bcfe-1c341196671e
Q955513,Dragan Čavić,2002-11-28,2006-11-09,,Q955513-3c2d702f-47cd-02a5-61f0-b98d8a16f54e
Q350384,Milan Jelić,2006-11-09,2007-09-30,,Q350384-7477d184-4185-eaf9-85af-75b22254a661
Q609400,Igor Radojičić,2007-10-01,2007-12-09,,Q609400-673c8167-4b7d-fc17-3f99-db881929f499
Q45297,Rajko Kuzmanović,2007-12-09,2010-11-15,,Q45297-2a201dd7-4562-3989-6d6b-669121050880
Q335688,Milorad Dodik,2010-11-15,2018-11-19,,Q335688-0B63C916-6612-4941-8150-FE4B6BFE163A
Q5528031,Željka Cvijanović,2018-11-19,,,Q5528031-995C96DA-C85D-4632-A32F-B088480D2B00
