item,itemLabel,startDate,endDate,sourceDate,psid
Q50358315,Rasim Gačanović,1998-01-08,2000-04,2022-06-24,Q50358315-1B116F5A-1470-4B07-BDF3-5B0ED2C3E033
Q58467033,Muhidin Hamamdžić,2000-04,2005-04-16,2022-06-24,Q58467033-1CFF8331-7549-4DD5-AEA2-7AC87F4EEE2A
Q2269131,Semiha Borovac,2005-04-16,2009-01-28,,Q2269131-6EA0972A-2661-4156-ACD9-6192D40AB19F
Q3446969,Alija Behmen,2009-01-29,2013-03-27,,Q3446969-94b582ae-4b1d-bea4-80ec-4a9f2748369c
Q1564343,Ivo Komšić,2013-03-27,2017-02-06,,Q1564343-6844F633-3A66-4209-9004-CFBECB856A2C
Q43266497,Abdulah Skaka,2017-02-06,2021-04-08,,Q43266497-0FC7A042-D707-42D2-9561-E13AD3E449FB
Q106421203,Benjamina Karić,2021-04-08,,,Q106421203-A6829C96-7F24-4B7D-9C85-7FE5021D0A36
