wanted,position,positionid,from,start,end
Q25462657,Minister of Security,Q109645247,Q1392741,2012-11-22,2014-04-29
Q6996487,Chairman of the Council of Ministers,Q16020744,Q1596641,2009-06-25,2011-03-17
Q104729295,Minister of Civil Affairs,Q109645293,Q7398589,2002-12-23,2007-01-11
Q559756,Serb Member of the Presidency,Q109646831,Q2444338,2002-10-28,2003-04-02
