item,itemLabel,startDate,endDate,psid
Q1596641,Mustafa Mujezinović,2009-06-25,2011-03-17,Q1596641-ED2E40F6-01CB-4248-86C5-8C003241AC79
Q20525402,Fadil Novalić,2015-03-31,,Q20525402-BF67B5AF-7E81-4C05-B41B-C6010F03A9D8
Q3446969,Alija Behmen,2001-03-02,2003-02-14,Q3446969-8a785450-49e0-23eb-9b5e-24b3660ee528
Q362643,Nedžad Branković,2007-03-01,2009-05-01,Q362643-CE4159E9-71EB-42A2-8F57-D6477A3A8757
Q401864,Ahmet Hadžipašić,2003-02-14,2007-03-30,Q401864-E6F47DC8-2379-4F4D-8D58-D4C4574D1183
Q559756,Dragan Čović,2001-01-10,2001-03-12,Q559756-203FAB86-0E35-4ECA-9CCC-34F496EEB60A
Q57381,Haris Silajdžić,1994-05-31,1996-01-31,Q57381-C55C15FD-E490-4341-BEA7-ACE5DDF4E681
Q57844,Vjekoslav Bevanda,2009-05-27,2009-06-25,Q57844-A3429D13-BC2F-4A1D-8BB4-04B4490EF0BC
Q6996487,Nermin Nikšić,2011-03-17,2015-03-31,Q6996487-E1AEC21B-4206-4FEA-9341-D7B0F0F77FEF
