item,itemLabel,startDate,endDate
Q335688,Milorad Dodik,1998-01-31,2001-01-16
Q944643,Mladen Ivanić,2001-01-16,2003-01-17
Q705229,Dragan Mikerević,2003-01-17,2005-02-17
Q3445847,Pero Bukejlović,2005-02-17,2006-02-28
Q335688,Milorad Dodik,2006-02-28,2010-11-15
"",Anton Kasipović,2010-11-15,2010-12-29
Q75457,Aleksandar Džombić,2010-12-29,2013-03-12
Q5528031,Željka Cvijanović,2013-03-12,2018-11-19
Q391160,Srebrenka Golić,2018-11-19,2018-12-18
Q58416549,Radovan Višković,2018-12-18,
